Source,Target,Weight
52,34,1.0002486551342957
52,35,1.0001082455121064
52,36,1.0001769428459493
52,37,1.0002750612869287
52,40,1.0000520828846207
52,41,1.0000736374432695
52,42,1.0000316922750956
52,43,1.0002911682415436
52,44,1.0003712301545062
52,45,1.000081585142342
52,46,1.0000747554441973
52,47,1.0007279740723
52,48,1.0000473120581814
52,49,1.000041410621871
52,50,1.0002258386713874
52,53,1.0001141284761672
52,54,1.0000445627684615
52,56,1.0001845500980346
52,57,1.000128806523432
52,59,1.0001151480603492
52,60,1.0002189305085811
52,61,1.0000380384873933
52,62,1.0000263072949565
52,63,1.0001960498089573
52,64,1.0000877278774625
52,65,1.0002205554970822
52,66,1.000179688736211
52,67,1.0000433821129369
52,68,1.000028004461084
52,69,1.0000523252983244
52,70,1.0000741423854598
52,71,1.000070864946484
52,72,1.0000740472340093
52,73,1.0003812724237298
52,74,1.0000118253443129
52,75,1.0000862809128863
52,76,1.0000605999805814
52,77,1.0001086956112497
52,78,1.0003221879002655
52,79,1.0000589299752995
52,80,1.0000723153594304
52,81,1.0001543512137605
52,82,1.0001047070819973
52,83,1.000050487108391
52,84,1.0000812428285715
52,85,1.0000428355373063
52,86,1.000132063701915
52,87,1.0001486878338637
52,88,1.0001882266007656
52,89,1.000097382488461
52,90,1.000065568684341
52,91,1.0001107267520297
52,92,1.0001057048167783
52,93,1.0002297371632454
52,94,1.0002271810232726
52,95,1.0001299097400718
52,96,1.0001367994793766
52,97,1.0001176784837855
52,98,1.0001540361857209
53,0,1.0002409531819678
53,1,1.000289400664233
53,2,1.0004943901704737
53,4,1.000214407545625
53,5,1.0002655924656079
53,6,1.000337956514932
53,8,1.0002792540149283
53,9,1.0002552479701392
53,11,1.0003397389869864
53,12,1.0001823580405822
53,13,1.0003142152812623
53,14,1.000088311951093
53,15,1.000235645010766
53,16,1.0000717450184728
53,17,1.0003205927586127
53,18,1.0000671545940376
53,19,1.000157606625835
53,20,1.00007904332765
53,21,1.0000707629981707
53,22,1.0001449758432055
53,23,1.0002946168546316
53,24,1.0000774232538105
53,26,1.0000661794985388
53,27,1.000091328301474
53,28,1.0000821539948659
53,29,1.000122704931598
53,30,1.0001280121261025
53,31,1.0001528562609379
53,34,1.000227554837625
53,35,1.0000788312568267
53,36,1.0000807347960383
53,37,1.0001122564077567
53,40,1.0000731269188874
53,41,1.0000348993236727
53,42,1.0001361700057674
53,43,1.0001796068167832
53,44,1.0001925077581417
53,45,1.0001094368046755
53,46,1.0000602807938486
53,47,1.0004263505362505
53,48,1.000090568028542
53,49,1.0000865848937404
53,50,1.0000868886132117
53,52,1.0001141284761672
53,54,1.0001042707436545
53,56,1.0001203386544186
53,57,1.0000875007696948
53,59,1.0000963083598031
53,60,1.0000829098522148
53,61,1.000101113958665
53,62,1.0001887423344955
53,63,1.0004269509419295
53,64,1.000328562424867
53,65,1.0004698461942014
53,66,1.000394397239066
53,67,1.0001049975213703
53,68,1.000163204149158
53,69,1.0001721329222786
53,70,1.0000250524308592
53,71,1.0001346109975155
53,72,1.000115904814439
53,73,1.000187319537942
53,74,1.000128058266458
53,75,1.0000477382588548
53,76,1.0000810932005528
53,77,1.0002819941794383
53,78,1.0002106047101635
53,79,1.0001193706942606
53,80,1.0001574529011017
53,81,1.0001288814249512
53,82,1.0002070049070604
53,83,1.0001004091492796
53,84,1.0000713063291229
53,85,1.0000961659240286
53,86,1.000071518953197
53,87,1.0000423102377096
53,88,1.0001580301263189
53,89,1.0000577056915083
53,90,1.0000309704989778
53,91,1.0000658647488232
53,92,1.0001612269214735
53,93,1.0000502727140645
53,94,1.0000939317866202
53,95,1.0000739636046758
53,96,1.0003446759090537
53,97,1.0002914869373543
53,98,1.0003786680028621
54,0,1.0001318149411877
54,1,1.000183815313381
54,2,1.0003214891446306
54,4,1.000085484045877
54,5,1.0001734871564305
54,6,1.0001949692001486
54,8,1.000164429492421
54,9,1.0001119799297347
54,11,1.0001961521631897
54,12,1.0001048913530364
54,13,1.0002012811715886
54,14,1.0000492916420918
54,15,1.0000668186692836
54,16,1.0000658585982491
54,17,1.0001295114124145
54,18,1.00007595489035
54,19,1.0003553577725623
54,20,1.0000906339954636
54,21,1.0000966417765276
54,22,1.0000755634273666
54,23,1.0001219368868886
54,24,1.0001068341208839
54,26,1.000074103746987
54,27,1.0001380362046852
54,28,1.0001081317834923
54,29,1.0000564411322266
54,30,1.0000578709896937
54,31,1.0001486267813247
54,34,1.0002313573344694
54,35,1.0000528890724072
54,36,1.0001268928325573
54,37,1.0002742365282935
54,40,1.0000548058847474
54,41,1.000068484678748
54,42,1.000057839683735
54,43,1.0002271362944934
54,44,1.000297337485816
54,45,1.0001044296311254
54,46,1.0000724903005878
54,47,1.000683004821428
54,48,1.0000829170047574
54,49,1.000066445131606
54,50,1.0001907729875508
54,52,1.0000445627684615
54,53,1.0001042707436545
54,56,1.0002132910622956
54,57,1.0000796127899751
54,59,1.0001445697780755
54,60,1.0001928407848337
54,61,1.0000087192251141
54,62,1.0000612208766269
54,63,1.0002436776526784
54,64,1.000155255621509
54,65,1.0002813990240014
54,66,1.0002637212119638
54,67,1.00003548703685
54,68,1.0000734011555996
54,69,1.0000569436058708
54,70,1.0000595896429203
54,71,1.0000532931763928
54,72,1.0000352711048248
54,73,1.000277756458146
54,74,1.000080069012283
54,75,1.0000717482610781
54,76,1.0000473509582262
54,77,1.000159620555566
54,78,1.0003663885578435
54,79,1.0000361498916022
54,80,1.0001053551371937
54,81,1.0001446285381626
54,82,1.0000884534573984
54,83,1.0000322313649748
54,84,1.0000468462484369
54,85,1.0000729312153962
54,86,1.000055716089814
54,87,1.000087863921141
54,88,1.0001778269442536
54,89,1.0000637901859717
54,90,1.0000485436271427
54,91,1.0000422160137759
54,92,1.0001107128770268
54,93,1.0002133045441124
54,94,1.0001407706399068
54,95,1.0000582003850227
54,96,1.000173288420117
54,97,1.0001435765381739
54,98,1.0001916356214595
55,7,1.0099215596672553
55,10,1.0293153519994906
55,25,1.0115254185617153
55,33,1.015272158748805
55,38,1.014570175562974
55,51,1.0178343129440603
55,58,1.0166901467714708
56,0,1.0001763035021856
56,1,1.0001800971688293
56,2,1.0003512922111495
56,4,1.0001719663113589
56,5,1.0001675458901758
56,6,1.00027493127167
56,8,1.0001883690271907
56,9,1.0001849125137054
56,11,1.0002868733004495
56,12,1.000141281145373
56,13,1.0002422595118017
56,14,1.0000863352883123
56,15,1.0002536414786845
56,16,1.0000737244290414
56,17,1.000361304846508
56,18,1.0000584789209495
56,19,1.0001793811677469
56,20,1.000045826062526
56,21,1.0000285768221064
56,22,1.0003102205408274
56,23,1.000440524717716
56,24,1.000060619570142
56,26,1.0000890976958687
56,27,1.0000979838044293
56,28,1.0000583343259801
56,29,1.0001477340446896
56,30,1.000187229399987
56,31,1.0002159846370513
56,34,1.0002027942267908
56,35,1.0000917909928624
56,36,1.000092368689
56,37,1.0000275272670183
56,40,1.0000637163323822
56,41,1.000057754123539
56,42,1.0001079670985404
56,43,1.0002504806019987
56,44,1.0002246051136345
56,45,1.0000381069998687
56,46,1.0000450166465973
56,47,1.0004475716281516
56,48,1.0000525730288172
56,49,1.0000660374823829
56,50,1.0000648205844602
56,52,1.0001845500980346
56,53,1.0001203386544186
56,54,1.0002132910622956
56,57,1.000118628599253
56,59,1.000020225104457
56,60,1.0000635877550341
56,61,1.0001600189515154
56,62,1.0001946070468342
56,63,1.00039545503771
56,64,1.000315182870743
56,65,1.000421297867528
56,66,1.0002764985879022
56,67,1.0001507067105393
56,68,1.0002250162091602
56,69,1.0002150014685118
56,70,1.0000672598977693
56,71,1.0001263949253731
56,72,1.0001314231452467
56,73,1.0001951322856912
56,74,1.000185154598636
56,75,1.0000518423002467
56,76,1.0000858411638307
56,77,1.0002372061794493
56,78,1.000022171248207
56,79,1.000104067950749
56,80,1.0001628261831539
56,81,1.0002923504752341
56,82,1.0003358033019265
56,83,1.000157150998038
56,84,1.0001463102706545
56,85,1.000099544021663
56,86,1.000120302530615
56,87,1.0001308504283812
56,88,1.0000489544940634
56,89,1.0001578046573454
56,90,1.000164783544271
56,91,1.0002333036811193
56,92,1.0000515195162223
56,93,1.0000593356628305
56,94,1.0000833926360209
56,95,1.0002076944708664
56,96,1.000372044425788
56,97,1.0002535886896196
56,98,1.0003689762194319
57,0,1.0001065957879507
57,1,1.0001837436611545
57,2,1.0003849971066634
57,4,1.000123098742699
57,5,1.000190073259624
57,6,1.0002787639236517
57,8,1.0001355093752131
57,9,1.0001675331631157
57,11,1.0002597502040502
57,12,1.0001416471941413
57,13,1.0002161280483748
57,14,1.00006812735599
57,15,1.0001848381076852
57,16,1.0000145590609895
57,17,1.0002172765659618
57,18,1.0000441935459259
57,19,1.0002628325734806
57,20,1.000045924594598
57,21,1.0000592593034878
57,22,1.0002206584709452
57,23,1.0002983058970434
57,24,1.0000541344880827
57,26,1.0000903605266975
57,27,1.0000754973734793
57,28,1.0000773619907983
57,29,1.0001064648397664
57,30,1.0000440694005044
57,31,1.0002029723084307
57,34,1.0002763650200326
57,35,1.0000502905208437
57,36,1.000129164869243
57,37,1.000138853793125
57,40,1.0000367186818477
57,41,1.0000428226898965
57,42,1.0000730076209459
57,43,1.0001679517344002
57,44,1.0001805386855571
57,45,1.0000543983389512
57,46,1.0000316019350692
57,47,1.0005842623774914
57,48,1.000078577603511
57,49,1.000060780345486
57,50,1.000086281003314
57,52,1.000128806523432
57,53,1.0000875007696948
57,54,1.0000796127899751
57,56,1.000118628599253
57,59,1.0000737324091018
57,60,1.0001030579733272
57,61,1.0000766671008796
57,62,1.0001699120801946
57,63,1.0003203021569247
57,64,1.000243252899336
57,65,1.00031852187996
57,66,1.0002837416832144
57,67,1.000038837518679
57,68,1.0001611388973173
57,69,1.0001392881001008
57,70,1.0000360897513307
57,71,1.0000706838079083
57,72,1.0000446635150928
57,73,1.000214472193044
57,74,1.0001907603223463
57,75,1.0000237331995896
57,76,1.0000818593270242
57,77,1.000185794189684
57,78,1.0002223971195623
57,79,1.0000514308951802
57,80,1.0001158820629723
57,81,1.0002316468318977
57,82,1.0002446028870786
57,83,1.0001176569088095
57,84,1.0001194975715586
57,85,1.0000743447221017
57,86,1.0000496673380717
57,87,1.0001184303980004
57,88,1.0001223617657464
57,89,1.0001312038769885
57,90,1.0000811961287952
57,91,1.0001303220564082
57,92,1.0000998561659378
57,93,1.000092795875778
57,94,1.0000690552994003
57,95,1.000124058997794
57,96,1.0002359359262798
57,97,1.0001928812268503
57,98,1.0002752428273194
58,3,1.0214872028163078
58,7,1.0236850623879101
58,10,1.016185291082179
58,25,1.0041605653351777
58,33,1.0126466809807073
58,38,1.0016638576027448
58,51,1.004153880882
58,55,1.0166901467714708
59,0,1.0000861648599035
59,1,1.0000953910149877
59,2,1.000239043461727
59,4,1.000102587385604
59,5,1.000087780383367
59,6,1.0001689985600488
59,8,1.0000971190059704
59,9,1.0001056145504161
59,11,1.000171697027699
59,12,1.00006697455699
59,13,1.0001334239799922
59,14,1.0000470068259286
59,15,1.0001626285669294
59,16,1.0000292731593838
59,17,1.0002297449038144
59,18,1.0000476622707963
59,19,1.0002630291132386
59,20,1.0000077006503167
59,21,1.0000225605652449
59,22,1.0002356053924892
59,23,1.000343677480467
59,24,1.000068441146314
59,26,1.000076222320346
59,27,1.000118967924887
59,28,1.0000685023794784
59,29,1.0000730795757018
59,30,1.0000930882014663
59,31,1.0002493006372242
59,34,1.0002641039221942
59,35,1.0000822801443154
59,36,1.0001211737480193
59,37,1.0000746143638528
59,40,1.0000348283724942
59,41,1.0000439971060449
59,42,1.0000550175813587
59,43,1.0002861939254633
59,44,1.0002814952897072
59,45,1.0000101986955592
59,46,1.000015072047937
59,47,1.000595246917467
59,48,1.0000170482217408
59,49,1.0000394009414055
59,50,1.0001000582154718
59,52,1.0001151480603492
59,53,1.0000963083598031
59,54,1.0001445697780755
59,56,1.000020225104457
59,57,1.0000737324091018
59,60,1.0001035259731101
59,61,1.0001129624790104
59,62,1.0001216706954132
59,63,1.0002511541468682
59,64,1.0001935130656905
59,65,1.0002686044454452
59,66,1.0001684679857894
59,67,1.000072554308011
59,68,1.0001248332308121
59,69,1.0001183314546356
59,70,1.0000455215479214
59,71,1.0000580907041599
59,72,1.000066662164022
59,73,1.0002659864021959
59,74,1.0001265079658757
59,75,1.0000220197216712
59,76,1.0000468142996874
59,77,1.0001271157317093
59,78,1.000079236301265
59,79,1.0000557315895537
59,80,1.0000703522330834
59,81,1.0002939730050258
59,82,1.0003065982460317
59,83,1.0001328311693176
59,84,1.0001351446211364
59,85,1.00003384025194
59,86,1.0001090730094848
59,87,1.0001233959450866
59,88,1.0000309423770182
59,89,1.0001111027696874
59,90,1.0001330890353435
59,91,1.0001988392511072
59,92,1.0000438942240277
59,93,1.0000807794205604
59,94,1.000095679358542
59,95,1.0001947748436582
59,96,1.0002245812855752
59,97,1.0001425601820684
59,98,1.000229076627229
60,0,1.0003068614690371
60,1,1.0003595559672558
60,2,1.000611285362929
60,4,1.0002532587605044
60,5,1.0003433320428938
60,6,1.0004757247653862
60,8,1.000340914726455
60,9,1.000321655876724
60,11,1.000478418953443
60,12,1.0002699081850683
60,13,1.0004360225109419
60,14,1.0001200482647796
60,15,1.0003404343273705
60,16,1.0001017691349519
60,17,1.0004687685797236
60,18,1.0000465039315618
60,19,1.000044866190279
60,20,1.000112970710565
60,21,1.0000505134817985
60,22,1.000290681017135
60,23,1.0004274421651613
60,24,1.0000224382351857
60,26,1.000072121401434
60,27,1.0000158826346577
60,28,1.0000305395893032
60,29,1.0002243294908109
60,30,1.0002368786989961
60,31,1.000087106236145
60,34,1.0001022519435478
60,35,1.0000580805509334
60,36,1.0000359140853916
60,37,1.0000266690162645
60,40,1.0000796412030104
60,41,1.0000426672002336
60,42,1.0001668439994287
60,43,1.000074017417297
60,44,1.000054254550523
60,45,1.0001056501812058
60,46,1.0000802594714537
60,47,1.0002171178522021
60,48,1.0001256506480654
60,49,1.000091180782597
60,50,1.000001882736921
60,52,1.0002189305085811
60,53,1.0000829098522148
60,54,1.0001928407848337
60,56,1.0000635877550341
60,57,1.0001030579733272
60,59,1.0001035259731101
60,61,1.000145957624333
60,62,1.0002816818625497
60,63,1.0006125218898059
60,64,1.0004726545478526
60,65,1.0006415663993122
60,66,1.0005055039160429
60,67,1.0001894463604932
60,68,1.0003231687916583
60,69,1.0003122673843474
60,70,1.0000526059264137
60,71,1.0002065539519895
60,72,1.0001771357146532
60,73,1.000053572490721
60,74,1.000240744211976
60,75,1.0000726456626499
60,76,1.000135888325836
60,77,1.000407336398559
60,78,1.0000942137846662
60,79,1.000146158897255
60,80,1.0002880564385084
60,81,1.0001487325924612
60,82,1.0002395657603405
60,83,1.0001241503313008
60,84,1.0000942468354916
60,85,1.0001855408822977
60,86,1.0000609768216322
60,87,1.0000897317850919
60,88,1.00016168039832
60,89,1.0001773751408134
60,90,1.0000943524928396
60,91,1.0001482678093798
60,92,1.0001116240955317
60,93,1.000024484049606
60,94,1.0000470145529339
60,95,1.0001047465640887
60,96,1.000532438110658
60,97,1.000419265917765
60,98,1.0005558489358803
61,0,1.00012674625171
61,1,1.000166739862832
61,2,1.000307191263664
61,4,1.0000646886008764
61,5,1.0001542158921564
61,6,1.0001908212783024
61,8,1.0001555233589228
61,9,1.0000958799461726
61,11,1.000193837614494
61,12,1.0000904738010092
61,13,1.0001988919717242
61,14,1.0000263460591643
61,15,1.0000624970321261
61,16,1.0000547410269478
61,17,1.0001425953048169
61,18,1.0000444153184176
61,19,1.000297133940527
61,20,1.000071983060598
61,21,1.0000597621153715
61,22,1.0000785696680827
61,23,1.0001242492670486
61,24,1.0000684765671557
61,26,1.0000417927504996
61,27,1.0000983392871645
61,28,1.0000646092381669
61,29,1.000050163984746
61,30,1.0000748622339846
61,31,1.0001071202219787
61,34,1.0001622033359343
61,35,1.0000301265476534
61,36,1.0000890171281713
61,37,1.0002193323764579
61,40,1.000030991661485
61,41,1.0000447317253407
61,42,1.0000368037429526
61,43,1.0001883929381326
61,44,1.0002507657131048
61,45,1.0000733547443976
61,46,1.0000528493446217
61,47,1.0005948405668244
61,48,1.0000568684009543
61,49,1.000036475597462
61,50,1.0001470822815317
61,52,1.0000380384873933
61,53,1.000101113958665
61,54,1.0000087192251141
61,56,1.0001600189515154
61,57,1.0000766671008796
61,59,1.0001129624790104
61,60,1.000145957624333
61,62,1.0000497464723854
61,63,1.0002624863091099
61,64,1.000158949177551
61,65,1.0002994919386161
61,66,1.0002534599590558
61,67,1.000040530385596
61,68,1.0000824101436785
61,69,1.0000680287267432
61,70,1.0000436429587023
61,71,1.0000510690898858
61,72,1.0000361296145004
61,73,1.0002282069018502
61,74,1.0000653382202902
61,75,1.0000565930922496
61,76,1.0000338049397914
61,77,1.000162025350671
61,78,1.0002903560463057
61,79,1.000022395304811
61,80,1.0001111247646441
61,81,1.0001215310958453
61,82,1.0000700072338429
61,83,1.0000111946934345
61,84,1.0000268940121044
61,85,1.0000663308588038
61,86,1.0000410389878873
61,87,1.000078546407815
61,88,1.0001486966025563
61,89,1.0000696119946586
61,90,1.0000435236672716
61,91,1.0000482096104335
61,92,1.0000654336225994
61,93,1.0001820408348994
61,94,1.0001162805249169
61,95,1.0000504493840157
61,96,1.00019987001362
61,97,1.000149827448984
61,98,1.0002107002181322
62,0,1.0000811757601795
62,1,1.000072553519383
62,2,1.0001308933139272
62,4,1.000031501969533
62,5,1.00005658259135
62,6,1.0000588846971443
62,8,1.0000925315213534
62,9,1.0000235526775283
62,11,1.0000652950722266
62,12,1.0000242290548358
62,13,1.0000864488109986
62,14,1.0000415486938667
62,15,1.0000071723130222
62,16,1.0001014577378993
62,17,1.0000672046903978
62,18,1.000113955367492
62,19,1.0004922026102574
62,20,1.00008692474691
62,21,1.0001060750831186
62,22,1.0000858758932978
62,23,1.0001102559742596
62,24,1.0001678115661443
62,26,1.00009490926446
62,27,1.0002363380834491
62,28,1.0001464342980082
62,29,1.0000189876602554
62,30,1.0000928646298075
62,31,1.0002561470127609
62,34,1.0002879769742605
62,35,1.0001248447275484
62,36,1.0002039750011176
62,37,1.000320189477385
62,40,1.0000756049165396
62,41,1.0001175293923859
62,42,1.0000331815684949
62,43,1.0003981339505816
62,44,1.0004781235810603
62,45,1.0000863812720158
62,46,1.0000929900260929
62,47,1.000866473266259
62,48,1.0000508475918972
62,49,1.000065351660687
62,50,1.0002876648405337
62,52,1.0000263072949565
62,53,1.0001887423344955
62,54,1.0000612208766269
62,56,1.0001946070468342
62,57,1.0001699120801946
62,59,1.0001216706954132
62,60,1.0002816818625497
62,61,1.0000497464723854
62,63,1.000120482138384
62,64,1.000049135436071
62,65,1.000158147812038
62,66,1.000111736242809
62,67,1.0000600146441239
62,68,1.0000239577858712
62,69,1.0000245952128226
62,70,1.0001176487927852
62,71,1.0000457749250236
62,72,1.0000619563781705
62,73,1.0004373326162124
62,74,1.0000290425477294
62,75,1.0001119770424922
62,76,1.000048660005879
62,77,1.000067105101071
62,78,1.0003333905210021
62,79,1.0000462938169146
62,80,1.0000593252806564
62,81,1.0002537957711504
62,82,1.0001495348154141
62,83,1.0000697985360119
62,84,1.0001094565782433
62,85,1.000047471728658
62,86,1.000159810921876
62,87,1.0001756091824765
62,88,1.0001481789061337
62,89,1.0001036337385618
62,90,1.000138958855379
62,91,1.0001560008934474
62,92,1.0000819851221259
62,93,1.0003023228329357
62,94,1.0002444620408444
62,95,1.000179117319546
62,96,1.0001002510950487
62,97,1.0000599426405234
62,98,1.0000900626876918
63,0,1.0000775020069437
63,1,1.0000572647804096
63,2,1.0000357326775733
63,4,1.0001426932222153
63,5,1.0000624934653153
63,6,1.0000232360416814
63,8,1.0000703907700856
63,9,1.0000696640100961
63,11,1.0000247032853258
63,12,1.0000842717206975
63,13,1.0000277353095837
63,14,1.0002251604500012
63,15,1.0001045366956616
63,16,1.0002382852500993
63,17,1.0000806011152092
63,18,1.0003544643842386
63,19,1.0009492494915588
63,20,1.0002071444124074
63,21,1.0003242745470848
63,22,1.0003227511278205
63,23,1.0003279534510887
63,24,1.000447467301239
63,26,1.0003664930815594
63,27,1.000566399418542
63,28,1.0004367223772992
63,29,1.0001263871198336
63,30,1.0001430787915688
63,31,1.0006858639854683
63,34,1.0007476100798527
63,35,1.0003742033099248
63,36,1.000535490002218
63,37,1.000593397303807
63,40,1.0002676722878303
63,41,1.0003538995546706
63,42,1.0001722581802677
63,43,1.0008297262523016
63,44,1.0009082858951
63,45,1.000226938937229
63,46,1.0002519939325032
63,47,1.0015091494370385
63,48,1.0001963904509215
63,49,1.0002671431208883
63,50,1.0006013645254621
63,52,1.0001960498089573
63,53,1.0004269509419295
63,54,1.0002436776526784
63,56,1.00039545503771
63,57,1.0003203021569247
63,59,1.0002511541468682
63,60,1.0006125218898059
63,61,1.0002624863091099
63,62,1.000120482138384
63,64,1.0000354252540185
63,65,1.0000140786495026
63,66,1.0000305933017752
63,67,1.0001580118067142
63,68,1.000085789471402
63,69,1.0000730791775192
63,70,1.0003372010424378
63,71,1.00011985126961
63,72,1.0001622996726551
63,73,1.0008669291416592
63,74,1.0002142058119694
63,75,1.0002761271705902
63,76,1.0002032608649485
63,77,1.00002604053551
63,78,1.0005698918439478
63,79,1.0001859818112515
63,80,1.0000711042364605
63,81,1.0006791125047356
63,82,1.0005100383436718
63,83,1.000346773111697
63,84,1.000410671194884
63,85,1.0001332466988986
63,86,1.0004195920315258
63,87,1.0004397589511125
63,88,1.0002405888868828
63,89,1.0002751683034883
63,90,1.0004172073526447
63,91,1.0004418204302017
63,92,1.0002701185328375
63,93,1.000566066367684
63,94,1.0004866834300774
63,95,1.0005065504875148
63,96,1.0000191382095958
63,97,1.000019639194308
63,98,1.0000039380078998
64,0,1.0000530967554515
64,1,1.0000394954355087
64,2,1.0000539763965175
64,4,1.000050640310961
64,5,1.0000364758413676
64,6,1.0000253883716992
64,8,1.000052092171911
64,9,1.0000283012925462
64,11,1.0000083057696203
64,12,1.0000358688499582
64,13,1.000026690243666
64,14,1.0001216731968614
64,15,1.0000315491790948
64,16,1.0001665361269687
64,17,1.0000172158012284
64,18,1.0002315380222775
64,19,1.0007677841638334
64,20,1.0001511406872075
64,21,1.00021960561387
64,22,1.0001770651345046
64,23,1.0001624210603113
64,24,1.0003117625346878
64,26,1.0002227023676178
64,27,1.0004090206197307
64,28,1.0002931774100225
64,29,1.0000530753430301
64,30,1.0001039214039367
64,31,1.0004985171748315
64,34,1.0005413363173634
64,35,1.0002730350794657
64,36,1.0004158470020719
64,37,1.0004907827069358
64,40,1.0001672952491827
64,41,1.0002430388682166
64,42,1.0000828290049815
64,43,1.0006172320989226
64,44,1.0007111458817246
64,45,1.0001517458101763
64,46,1.0001788285666466
64,47,1.001244263108569
64,48,1.000121660611476
64,49,1.0001549425221687
64,50,1.0004686232301694
64,52,1.0000877278774625
64,53,1.000328562424867
64,54,1.000155255621509
64,56,1.000315182870743
64,57,1.000243252899336
64,59,1.0001935130656905
64,60,1.0004726545478526
64,61,1.000158949177551
64,62,1.000049135436071
64,63,1.0000354252540185
64,65,1.0000397806536756
64,66,1.000039048533856
64,67,1.0000941347831662
64,68,1.0000363061519404
64,69,1.0000475383773595
64,70,1.0002387187694306
64,71,1.000090563754521
64,72,1.000121073340055
64,73,1.0007118984742454
64,74,1.000106808843431
64,75,1.000204495407966
64,76,1.0001484093563224
64,77,1.000019057647331
64,78,1.000480794089677
64,79,1.000120647641742
64,80,1.0000545466252353
64,81,1.000466530178346
64,82,1.0003214358094985
64,83,1.0002170497970078
64,84,1.0002850163089767
64,85,1.0000832079864044
64,86,1.0003189933200587
64,87,1.0003604326945683
64,88,1.000231921437812
64,89,1.0002311904436232
64,90,1.0002805354017175
64,91,1.0003306600342343
64,92,1.0001846318989753
64,93,1.000462663058501
64,94,1.0004149377639937
64,95,1.0003741924590641
64,96,1.000022236853498
64,97,1.000025011055504
64,98,1.000021084848266
65,0,1.0000675568774295
65,1,1.000057683001194
65,2,1.0000472404226997
65,4,1.0001409967346317
65,5,1.0000707383512035
65,6,1.0000513313572805
65,8,1.0000573635923813
65,9,1.0000869029052981
65,11,1.0000303960325287
65,12,1.000101540656568
65,13,1.0000271383867152
65,14,1.0002440432652204
65,15,1.0001304767554506
65,16,1.0002454188350525
65,17,1.000070162558346
65,18,1.000369541848736
65,19,1.0010008836958848
65,20,1.0002250619119335
65,21,1.000346043429969
65,22,1.0003595442287216
65,23,1.0003420984991724
65,24,1.0004634717553713
65,26,1.0003910271164458
65,27,1.0005827909696623
65,28,1.0004574230408636
65,29,1.000145467557828
65,30,1.0001453458445422
65,31,1.0007453835129385
65,34,1.0008050475335935
65,35,1.0004134630101285
65,36,1.0006005298157825
65,37,1.0006227993423589
65,40,1.0002830972125483
65,41,1.000379912779536
65,42,1.0001808124174278
65,43,1.0008412406632825
65,44,1.0009204613165499
65,45,1.0002359130812397
65,46,1.0002720131709333
65,47,1.0015713294157396
65,48,1.0002202001370168
65,49,1.00028131679205
65,50,1.0006243242104935
65,52,1.0002205554970822
65,53,1.0004698461942014
65,54,1.0002813990240014
65,56,1.000421297867528
65,57,1.00031852187996
65,59,1.0002686044454452
65,60,1.0006415663993122
65,61,1.0002994919386161
65,62,1.000158147812038
65,63,1.0000140786495026
65,64,1.0000397806536756
65,66,1.0000301401366891
65,67,1.0001652450534573
65,68,1.0001137222082819
65,69,1.0001103601860148
65,70,1.0003663694687575
65,71,1.0001491586212927
65,72,1.0001891545745019
65,73,1.000926370240254
65,74,1.000256024433001
65,75,1.0002975829853453
65,76,1.0002530794903204
65,77,1.000029065137617
65,78,1.0005961545774331
65,79,1.0002119291754514
65,80,1.0000873891333855
65,81,1.0007267278494172
65,82,1.0005599190646377
65,83,1.0003959558237172
65,84,1.0004719589747564
65,85,1.000152126270119
65,86,1.0004619042910943
65,87,1.0005160793610208
65,88,1.000283959089904
65,89,1.0003504704568154
65,90,1.0004517686194974
65,91,1.0005099149824765
65,92,1.0002975922768498
65,93,1.000592786660865
65,94,1.000532621543011
65,95,1.0005693060161296
65,96,1.0000184259951181
65,97,1.0000364067758154
65,98,1.0000180114424495
66,0,1.0000482479565354
66,1,1.0000134869998991
66,2,1.0000120333611082
66,4,1.000100012022075
66,5,1.000017354976748
66,6,1.0000197550317473
66,8,1.000034156732605
66,9,1.00004423595417
66,11,1.0000133150838946
66,12,1.0000500623054314
66,13,1.0000067932862977
66,14,1.0001746138095389
66,15,1.0001082568876376
66,16,1.0001927788668397
66,17,1.0000958182845139
66,18,1.000281108644136
66,19,1.000822843536292
66,20,1.0001514844723842
66,21,1.0002420416749194
66,22,1.0003295886215604
66,23,1.0003411403086535
66,24,1.000360997357063
66,26,1.00029795535607
66,27,1.000476154230518
66,28,1.0003455389800635
66,29,1.0001052089426232
66,30,1.0001487725963836
66,31,1.0006260506328497
66,34,1.0006427862374312
66,35,1.0003326117660025
66,36,1.0004718496304787
66,37,1.0004627581122958
66,40,1.0002102466773928
66,41,1.0002934656385782
66,42,1.0001255531118256
66,43,1.0007412248045369
66,44,1.0007969655441835
66,45,1.0001510335257346
66,46,1.0001967227195057
66,47,1.0013351327875346
66,48,1.0001364886487705
66,49,1.0002002397097696
66,50,1.0004969170749833
66,52,1.000179688736211
66,53,1.000394397239066
66,54,1.0002637212119638
66,56,1.0002764985879022
66,57,1.0002837416832144
66,59,1.0001684679857894
66,60,1.0005055039160429
66,61,1.0002534599590558
66,62,1.000111736242809
66,63,1.0000305933017752
66,64,1.000039048533856
66,65,1.0000301401366891
66,67,1.0001487085753915
66,68,1.000096096845852
66,69,1.0000950429049922
66,70,1.0002898810806147
66,71,1.0001111368338291
66,72,1.0001577246333768
66,73,1.000776284500225
66,74,1.0001900713947751
66,75,1.0002265142387905
